// Detail texture map file for labda_bunker level
// Napoleon's detial textures pack v1.0
// [texture name]	[detail texture name]		[hscale]	[vscale]

c2a3compactor1     detail/arctic_incident/ai_detail    3.0    3.0
c2a3icky     detail/arctic_incident/ai_detail    3.0    3.0
c2a3rustdoor1     detail/arctic_incident/ai_detail    3.0    3.0
c2a3turbine1     detail/arctic_incident/ai_detail    3.0    3.0
c2a3turbine2     detail/arctic_incident/ai_detail    3.0    3.0
c2a3turbine3     detail/arctic_incident/ai_detail    3.0    3.0
c2a3turbine4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd1r     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd1y3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd2a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd2b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd4b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd4r     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_brd4y     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_c1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_c2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_cmp1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_conv1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_conv2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_dr1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_dr3a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_dr3b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr1b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr3b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr5a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr5b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_flr6     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_gad2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_gib1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_gib2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_gib3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2c     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2e     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2e2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2e3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2e4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2f     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2f2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_h2g     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_las     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_las2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_lasgun     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_pan2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_pan3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_pan4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sgn1a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_shield     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign5     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_sign6     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_stasis     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_swtch1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_trim1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_trim2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_trim3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat1brd     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat5     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat6     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_vat7     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_w1a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_w1h     detail/arctic_incident/ai_detail    3.0    3.0
c2a4_w2dr     detail/arctic_incident/ai_detail    3.0    3.0
c2a4b_sign1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4c2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4c3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4d_panel     detail/arctic_incident/ai_detail    3.0    3.0
c2a4e_w1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4e_w1b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4e_w1c     detail/arctic_incident/ai_detail    3.0    3.0
c2a4w1c     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_brd2a     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_brd2b     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_c1     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_c2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_c3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_dr4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_dr5     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_glu     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_h2e     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_h2e2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_h2e3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_h2e4     detail/arctic_incident/ai_detail    3.0    3.0
c2a4x_pan3     detail/arctic_incident/ai_detail    3.0    3.0
c2a4xc2     detail/arctic_incident/ai_detail    3.0    3.0
c2a4xc3     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_dest1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_dr     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_gun1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_intk     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_intk2     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_intk3     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_sign1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5_sign2     detail/arctic_incident/ai_detail    3.0    3.0
c2a5button1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5button2     detail/arctic_incident/ai_detail    3.0    3.0
c2a5c_pipe1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5deadcomp1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5g_map     detail/arctic_incident/ai_detail    3.0    3.0
c2a5g_sign1     detail/arctic_incident/ai_detail    3.0    3.0
c2a5helpad     detail/arctic_incident/ai_detail    3.0    3.0
c2a5mound     detail/arctic_incident/ai_detail    3.0    3.0
c2a5mound2     detail/arctic_incident/ai_detail    3.0    3.0
c2a5mound3     detail/arctic_incident/ai_detail    3.0    3.0
c2a5w_sign     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_crate1     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_crate2     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_crate3     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1c     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1d     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1e     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1f     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1g     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1h     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre1i     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre2a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre2c     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgre2d     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgres     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgresa     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgresb     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgresc     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_dgresd     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_gear1     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_gear1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_gear2     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_gear3     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_nrc2     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_nrc2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_sign1     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_sphinc     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w1     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w2     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w2a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w3a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w3b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w3c     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w5a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w5b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1_w5d     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w1     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w1a     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w1c     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w2     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w3     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w4     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w5     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w6     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w7     detail/arctic_incident/ai_detail    3.0    3.0
c3a1b_w8     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_bth1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_bth2a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_bth2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_bth2c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_ceil     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_dr1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_light     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_light2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_telepad     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk4a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk4b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk4c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk5a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk5b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2_tnk5c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_brd1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_brd1a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_brd1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_pipe1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_pipe2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telblu1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telblu2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telblu3     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telred1a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telred1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telred1c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_telred1d     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk3     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk3b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk3c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_tnk4     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_trans1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1d     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1e     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1f     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1g     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1h     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1i     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1j     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1k     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1l     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w1m     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2a     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2d     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2e     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w2f     detail/arctic_incident/ai_detail    3.0    3.0
c3a2a_w3     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac1b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac1c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac1d     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac1e     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2c     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2d     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2e1     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2e2     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2e3     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac2e4     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac3     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac3b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac4     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac5     detail/arctic_incident/ai_detail    3.0    3.0
c3a2b_reac5b     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign00     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign01     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign02     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign03     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign04     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign05     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign06     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign07     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign08     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign10     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign11     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign12     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign13     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign14     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign15     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign16     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign17     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign18     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign19     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign20     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign21     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign22     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign23     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign24     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign25     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign26     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign28     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign29     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign30     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign31     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign32     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign33     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign34     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign35     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign36     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign37     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign38     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign39     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign40     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign41     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign42     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign44     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign45     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign46     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign47     detail/arctic_incident/ai_detail    3.0    3.0
c3a2sign48     detail/arctic_incident/ai_detail    3.0    3.0
